,u_id,Image Path,prod_labels
387,387,images/23264.jpg,clock watch analog watch strap
388,388,images/26810.jpg,clothing person trousers pocket trouser fabric
389,389,images/31283.jpg,clothing active shirt top person t-shirt shoulder neck casual dress sleeve shirt
390,390,images/4742.jpg,shoe footwear walking shoe sneaker sneakers
391,391,images/21806.jpg,accessory brown leather wallet bag case
392,392,images/15245.jpg,shoe clothing walking shoe white sneaker footwear sneakers plimsoll shoe skate shoe tennis shoe shoes
393,393,images/14516.jpg,clothing shirt person fabric collar top pocket dress shirt button sleeve
394,394,images/19520.jpg,clothing person top sweater sleeve
395,395,images/5471.jpg,shoe clothing walking shoe footwear athletic shoe sneaker outdoor shoe carmine running shoe tennis shoe white cross training shoe shoes red sneakers
396,396,images/48588.jpg,ring
397,397,images/7415.jpg,clothing pattern (fashion design) person fashion design casual dress fashion waist standing woman
398,398,images/53540.jpg,clothing underpants undergarment briefs underwear outdoor
399,399,images/40517.jpg,clock watch analog watch strap fashion accessory
400,400,images/10790.jpg,clothing shirt fabric plaid tartan person pattern top button dress shirt casual dress collar pocket
401,401,images/52811.jpg,accessory rectangle case
402,402,images/46250.jpg,clothing person trouser shoulder casual dress pattern (fashion design) woman fashion
403,403,images/33227.jpg,clothing person shoulder casual dress pattern (fashion design) fashion design fashion woman cloak girl
404,404,images/38231.jpg,eyewear sunglasses spectacles accessory goggles vision care glasses eyeglasses
405,405,images/8144.jpg,watch clock fashion accessory analog watch strap
406,406,images/25208.jpg,accessory bag shoulder bag luggage and bags handbag tote bag hand luggage fashion accessory leather shopping bag satchel
407,407,images/41246.jpg,clothing buckle belt belt buckle strap fabric
408,408,images/10079.jpg,clothing footwear shoe yellow
409,409,images/39678.jpg,shoe footwear walking shoe outdoor shoe sneaker running shoe shoes sneakers
410,410,images/57104.jpg,person clothing shoulder casual dress jeans top waist neck blouse elbow standing fabric fashion shirt red
411,411,images/21644.jpg,brassiere clothing bra undergarment lingerie top lingerie
412,412,images/15083.jpg,clothing person trousers casual dress trouser standing fashion fabric
413,413,images/4580.jpg,shoe clothing walking shoe sneaker skate shoe plimsoll shoe outdoor shoe tennis shoe footwear shoes sneakers
414,414,images/17900.jpg,clothing jacket outerwear person protective garment hood fashion
415,415,images/20915.jpg,clothing person jean jeans denim pocket casual dress trousers
416,416,images/14354.jpg,clothing footwear slipper flip-flops fashion accessory sandal shoes shoe
417,417,images/59991.jpg,clothing person pattern (fashion design) fashion day dress fashion design pattern casual dress dress woman
418,418,images/3851.jpg,clothing active shirt top sleeve t-shirt
419,419,images/38949.jpg,clothing
420,420,images/54987.jpg,clothing person pattern (fashion design) fashion design fashion casual dress fashion model trouser standing dress
421,421,images/22373.jpg,clothing fabric shirt person collar top pocket button dress shirt casual dress sleeve
422,422,images/29877.jpg,accessory sunglasses eyewear spectacles goggles vision care glasses eyeglasses
423,423,images/55322.jpg,text food
424,424,images/11843.jpg,clothing footwear shoe walking shoe sneaker outdoor shoe plimsoll shoe sneakers skate shoe shoes
425,425,images/37896.jpg,clothing sock person feet
426,426,images/50318.jpg,tie necktie clothing striped
427,427,images/47303.jpg,accessory bag
428,428,images/56051.jpg,brush tool
429,429,images/20591.jpg,accessory case bag
430,430,images/12572.jpg,clothing active shirt person top t-shirt fabric sleeve
431,431,images/51047.jpg,clothing brassiere model undergarment person lingerie top lingerie photo shoot stomach lady long hair female person abdomen chest art model woman underpants bra girl
432,432,images/48032.jpg,clock analog watch watch strap
433,433,images/35009.jpg,clothing person pattern (fashion design) fashion design casual dress fashion blouse trouser standing woman fabric
434,434,images/6362.jpg,shoe clothing walking shoe sneaker sneakers skate shoe plimsoll shoe white footwear tennis shoe shoes
435,435,images/31445.jpg,clothing active shirt t-shirt top sleeve
436,436,images/57498.jpg,clothing footwear shoe dress shoe slip-on shoe shoes
437,437,images/15407.jpg,shoe clothing footwear walking shoe plimsoll shoe sneaker shoes sneakers
438,438,images/4904.jpg,clothing
439,439,images/28430.jpg,clock analog watch watch
440,440,images/7091.jpg,accessory bag luggage and bags hand luggage backpack luggage
441,441,images/30716.jpg,clothing person pattern (fashion design) blue fabric fashion clothes
442,442,images/56769.jpg,clothing fabric person collar top button dress shirt pocket man shirt
443,443,images/24155.jpg,clothing person pattern (fashion design) casual dress blouse fashion design shoulder trouser fashion tunic
444,444,images/27701.jpg,bag accessory shoulder bag handbag luggage and bags tote bag fashion accessory hand luggage leather
445,445,images/32174.jpg,shoe clothing walking shoe sneaker white footwear sneakers plimsoll shoe outdoor shoe tennis shoe skate shoe running shoe shoes
446,446,images/16136.jpg,clothing person casual dress top shoulder blouse woman fashion
447,447,images/35720.jpg,clothing footwear shoe shoes
448,448,images/45440.jpg,clothing fabric person polo shirt top
449,449,images/32417.jpg,clothing person top sleeve active shirt fabric polo shirt
450,450,images/19995.jpg,clothing active shirt person t-shirt top casual dress shoulder neck sleeve
451,451,images/29402.jpg,clothing person pocket trousers fabric trouser
452,452,images/40436.jpg,clothing person casual dress top shoulder cloak fashion
453,453,images/37421.jpg,bag accessory handbag luggage and bags shoulder bag tote bag leather hand luggage fashion accessory satchel purse
454,454,images/3059.jpg,person clothing active shirt top t-shirt jeans man shoulder neck sleeve
455,455,images/33146.jpg,clothing trouser shorts person
456,456,images/17108.jpg,accessory bag tan case
457,457,images/6605.jpg,clothing person shoulder top casual dress active shirt t-shirt neck waist sleeve
458,458,images/25127.jpg,rectangle
459,459,images/8063.jpg,clothing footwear shoe dress shoe leather shoes
460,460,images/44711.jpg,footwear flip-flops slipper shoe shoes sandal
461,461,images/38150.jpg,clothing person blouse casual dress shoulder top woman shirt fashion
462,462,images/39597.jpg,clothing footwear flip-flops slipper sandal
463,463,images/13544.jpg,clothing footwear shoe shoes
464,464,images/57023.jpg,clothing briefs undergarment underpants protective garment
465,465,images/3770.jpg,clothing person top active shirt polo shirt sleeve t-shirt shoulder fabric
466,466,images/38868.jpg,clothing pattern (fashion design) fashion trouser person fabric
467,467,images/9116.jpg,shoe sneakers walking shoe sneaker footwear shoes
468,468,images/39203.jpg,tool
469,469,images/55241.jpg,toiletry cosmetics bottle skin care perfume
470,470,images/29796.jpg,clothing person fabric top collar sleeve casual dress pocket
471,471,images/42218.jpg,clothing person pattern (fashion design) pattern day dress casual dress polka dot fashion dress woman
472,472,images/47222.jpg,clothing footwear slipper
473,473,images/50237.jpg,bag accessory shoulder bag handbag luggage and bags tote bag shopping bag hand luggage fashion accessory purse
474,474,images/11762.jpg,clothing person shoulder casual dress active shirt top blouse fashion
475,475,images/6999.jpg,clothing person shoulder casual dress blouse jeans top woman girl
476,476,images/54512.jpg,bag luggage and bags accessory handbag shoulder bag hand luggage fashion accessory tote bag messenger bag strap satchel indoor purse
477,477,images/12491.jpg,clothing person active shirt top casual dress sleeve t-shirt
478,478,images/49398.jpg,footwear shoe clothing walking shoe white plimsoll shoe sneaker sneakers shoes
479,479,images/55959.jpg,writing implement office supplies marking tools
480,480,images/15326.jpg,clothing text active shirt t-shirt top sleeve person shirt
481,481,images/34910.jpg,clothing person pattern (fashion design) fashion design outerwear fashion woman suit
482,482,images/30635.jpg,clothing sleeve active shirt top person fabric
483,483,images/56688.jpg,clothing person shirt sleeve top casual dress fabric pattern (fashion design)
484,484,images/24074.jpg,clothing footwear shoe slip-on shoe shoes
485,485,images/16055.jpg,clothing person trousers pocket trouser fabric
486,486,images/22616.jpg,clothing sleeve active shirt person fabric
487,487,images/19601.jpg,clothing person casual dress blouse pattern (fashion design) trouser woman fashion girl
488,488,images/39041.jpg,design
489,489,images/45602.jpg,clothing footwear shoe dress shoe slip-on shoe oxford shoe leather shoes
490,490,images/42056.jpg,bag art
491,491,images/34037.jpg,clothing shirt fabric tartan plaid pattern pattern (fashion design) design textile button
492,492,images/53621.jpg,clock watch analog watch strap
493,493,images/47060.jpg,clothing pattern (fashion design) person pattern fashion
494,494,images/33308.jpg,clothing trouser person
495,495,images/46331.jpg,shoe clothing walking shoe sneaker footwear plimsoll shoe skate shoe red white tennis shoe outdoor shoe sneakers shoes
496,496,images/10871.jpg,clothing person top active shirt casual dress t-shirt sleeve
497,497,images/41327.jpg,clothing person day dress fashion fashion design fashion model pattern (fashion design) cocktail dress lady photo shoot dress woman fabric girl
498,498,images/38312.jpg,sunglasses eyewear spectacles accessory goggles vision care transparent material glasses eyeglasses
499,499,images/39759.jpg,clothing trouser person standing
500,500,images/13706.jpg,clothing person pocket casual dress collar top pattern (fashion design) button vest fabric fashion wearing man
501,501,images/55797.jpg,clothing person shoulder day dress dress girl woman fabric fashion
502,502,images/4661.jpg,clothing shoe footwear walking shoe sneakers outdoor shoe shoes sneaker
503,503,images/21725.jpg,clothing person top active shirt fabric sleeve
504,504,images/18710.jpg,clothing pattern (fashion design) fashion day dress fashion design footwear skirt miniskirt person dress
505,505,images/3932.jpg,clothing person waist shoulder casual dress shorts blouse fashion skirt miniskirt girl woman
506,506,images/30473.jpg,clothing brassiere undergarment bra lingerie lingerie top underpants underwear
507,507,images/5390.jpg,footwear shoe sneaker clothing walking shoe outdoor shoe running shoe athletic shoe cross training shoe tennis shoe bicycle shoe shoes sneakers
508,508,images/22454.jpg,clothing person casual dress fashion
509,509,images/45996.jpg,clothing wedding dress female person bride person fabric wedding woman
510,510,images/13382.jpg,clothing footwear shoe slip-on shoe shoes
511,511,images/11924.jpg,clothing footwear shoe slip-on shoe dress shoe shoes
512,512,images/37977.jpg,clothing fabric person top
513,513,images/20672.jpg,clothing fabric shirt person top collar sleeve casual dress button
514,514,images/43109.jpg,toiletry perfume
515,515,images/48113.jpg,clothing buckle belt belt buckle strap fabric indoor
516,516,images/12653.jpg,clothing active shirt top person t-shirt sleeve casual dress shoulder
517,517,images/6443.jpg,clothing footwear flip-flops slipper
518,518,images/28511.jpg,clothing sleeve active shirt
519,519,images/57579.jpg,toiletry cosmetics
520,520,images/40274.jpg,clothing person trouser trousers fabric fashion
521,521,images/7172.jpg,clothing fabric shirt person collar button top
522,522,images/43820.jpg,
523,523,images/24236.jpg,clothing person pattern (fashion design) fashion trouser fashion design shoulder day dress woman dress
524,524,images/29240.jpg,clothing shoe sneaker white walking shoe footwear sneakers shoes
525,525,images/5714.jpg,clothing footwear shoe shoes sandal
526,526,images/35801.jpg,clothing footwear shoes
527,527,images/16217.jpg,clothing person trouser trousers active pants standing fabric
528,528,images/32255.jpg,clothing person pattern (fashion design) casual dress top fabric
